"","Country","Year","Gas","Unit","EU","Emissions_tot","rank","Sector","Emissions","Percentage","tot"
"6645","United Kingdom",1900,"CO2","MtCO₂e",1,424,2,"Agriculture",0.34,0.1,100
"6646","United Kingdom",1900,"CO2","MtCO₂e",1,424,2,"Total excluding LULUCF",424,100,100
"6647","United Kingdom",1901,"CO2","MtCO₂e",1,415,2,"Waste",0.71,0.2,100
"6648","United Kingdom",1901,"CO2","MtCO₂e",1,415,2,"Agriculture",0.33,0.1,100
"6649","United Kingdom",1901,"CO2","MtCO₂e",1,415,2,"Energy",412,99.3,100
"6650","United Kingdom",1901,"CO2","MtCO₂e",1,415,2,"Industrial Processes and Product Use",1.76,0.4,100
"6651","United Kingdom",1901,"CO2","MtCO₂e",1,415,2,"Total excluding LULUCF",415,100,100
"6652","United Kingdom",1902,"CO2","MtCO₂e",1,431,2,"Industrial Processes and Product Use",1.77,0.4,100
"6653","United Kingdom",1902,"CO2","MtCO₂e",1,431,2,"Agriculture",0.35,0.1,100
"6654","United Kingdom",1902,"CO2","MtCO₂e",1,431,2,"Waste",0.74,0.2,100
"6655","United Kingdom",1902,"CO2","MtCO₂e",1,431,2,"Energy",428,99.3,100
"6656","United Kingdom",1902,"CO2","MtCO₂e",1,431,2,"Total excluding LULUCF",431,100,100
"6657","United Kingdom",1903,"CO2","MtCO₂e",1,435,2,"Energy",432,99.3,100
"6658","United Kingdom",1903,"CO2","MtCO₂e",1,435,2,"Waste",0.75,0.2,100
"6659","United Kingdom",1903,"CO2","MtCO₂e",1,435,2,"Agriculture",0.35,0.1,100
"6660","United Kingdom",1903,"CO2","MtCO₂e",1,435,2,"Industrial Processes and Product Use",1.78,0.4,100
"6661","United Kingdom",1903,"CO2","MtCO₂e",1,435,2,"Total excluding LULUCF",435,100,100
"6662","United Kingdom",1904,"CO2","MtCO₂e",1,437,2,"Waste",0.75,0.2,100
"6663","United Kingdom",1904,"CO2","MtCO₂e",1,437,2,"Total excluding LULUCF",437,100,100
"6664","United Kingdom",1904,"CO2","MtCO₂e",1,437,2,"Agriculture",0.35,0.1,100
"6665","United Kingdom",1904,"CO2","MtCO₂e",1,437,2,"Industrial Processes and Product Use",1.79,0.4,100
"6666","United Kingdom",1904,"CO2","MtCO₂e",1,437,2,"Energy",434,99.3,100
"6667","United Kingdom",1905,"CO2","MtCO₂e",1,442,2,"Energy",439,99.3,100
"6668","United Kingdom",1905,"CO2","MtCO₂e",1,442,2,"Industrial Processes and Product Use",1.81,0.4,100
"6669","United Kingdom",1905,"CO2","MtCO₂e",1,442,2,"Waste",0.76,0.2,100
"6670","United Kingdom",1905,"CO2","MtCO₂e",1,442,2,"Agriculture",0.35,0.1,100
"6671","United Kingdom",1905,"CO2","MtCO₂e",1,442,2,"Total excluding LULUCF",442,100,100
"6672","United Kingdom",1906,"CO2","MtCO₂e",1,458,2,"Waste",0.79,0.2,100
"6673","United Kingdom",1906,"CO2","MtCO₂e",1,458,2,"Total excluding LULUCF",458,100,100
"6674","United Kingdom",1906,"CO2","MtCO₂e",1,458,2,"Agriculture",0.37,0.1,100
"6675","United Kingdom",1906,"CO2","MtCO₂e",1,458,2,"Industrial Processes and Product Use",1.82,0.4,100
"6676","United Kingdom",1906,"CO2","MtCO₂e",1,458,2,"Energy",455,99.3,100
"6677","United Kingdom",1907,"CO2","MtCO₂e",1,479,2,"Industrial Processes and Product Use",1.83,0.4,100
"6678","United Kingdom",1907,"CO2","MtCO₂e",1,479,2,"Energy",476,99.4,100
"6679","United Kingdom",1907,"CO2","MtCO₂e",1,479,2,"Total excluding LULUCF",479,100,100
"6680","United Kingdom",1907,"CO2","MtCO₂e",1,479,2,"Agriculture",0.38,0.1,100
"6681","United Kingdom",1907,"CO2","MtCO₂e",1,479,2,"Waste",0.82,0.2,100
"6682","United Kingdom",1908,"CO2","MtCO₂e",1,467,2,"Agriculture",0.37,0.1,100
"6683","United Kingdom",1908,"CO2","MtCO₂e",1,467,2,"Energy",464,99.4,100
"6684","United Kingdom",1908,"CO2","MtCO₂e",1,467,2,"Industrial Processes and Product Use",1.85,0.4,100
"6685","United Kingdom",1908,"CO2","MtCO₂e",1,467,2,"Total excluding LULUCF",467,100,100
"6686","United Kingdom",1908,"CO2","MtCO₂e",1,467,2,"Waste",0.8,0.2,100
"6687","United Kingdom",1909,"CO2","MtCO₂e",1,471,2,"Waste",0.81,0.2,100
"6688","United Kingdom",1909,"CO2","MtCO₂e",1,471,2,"Energy",468,99.4,100
"6689","United Kingdom",1909,"CO2","MtCO₂e",1,471,2,"Industrial Processes and Product Use",1.86,0.4,100
"6690","United Kingdom",1909,"CO2","MtCO₂e",1,471,2,"Total excluding LULUCF",471,100,100
"6691","United Kingdom",1909,"CO2","MtCO₂e",1,471,2,"Agriculture",0.38,0.1,100
"6692","United Kingdom",1910,"CO2","MtCO₂e",1,475,2,"Energy",472,99.4,100
"6693","United Kingdom",1910,"CO2","MtCO₂e",1,475,2,"Total excluding LULUCF",475,100,100
"6694","United Kingdom",1910,"CO2","MtCO₂e",1,475,2,"Waste",0.81,0.2,100
"6695","United Kingdom",1910,"CO2","MtCO₂e",1,475,2,"Agriculture",0.38,0.1,100
"6696","United Kingdom",1910,"CO2","MtCO₂e",1,475,2,"Industrial Processes and Product Use",1.88,0.4,100
"6697","United Kingdom",1911,"CO2","MtCO₂e",1,486,2,"Energy",483,99.4,100
"6698","United Kingdom",1911,"CO2","MtCO₂e",1,486,2,"Waste",0.83,0.2,100
"6699","United Kingdom",1911,"CO2","MtCO₂e",1,486,2,"Total excluding LULUCF",486,100,100
"6700","United Kingdom",1911,"CO2","MtCO₂e",1,486,2,"Industrial Processes and Product Use",1.89,0.4,100
"6701","United Kingdom",1911,"CO2","MtCO₂e",1,486,2,"Agriculture",0.39,0.1,100
"6702","United Kingdom",1912,"CO2","MtCO₂e",1,461,3,"Total excluding LULUCF",461,100,100
"6703","United Kingdom",1912,"CO2","MtCO₂e",1,461,3,"Energy",458,99.3,100
"6704","United Kingdom",1912,"CO2","MtCO₂e",1,461,3,"Waste",0.79,0.2,100
"6705","United Kingdom",1912,"CO2","MtCO₂e",1,461,3,"Agriculture",0.37,0.1,100
"6706","United Kingdom",1912,"CO2","MtCO₂e",1,461,3,"Industrial Processes and Product Use",1.91,0.4,100
"6707","United Kingdom",1913,"CO2","MtCO₂e",1,504,3,"Industrial Processes and Product Use",1.93,0.4,100
"6708","United Kingdom",1913,"CO2","MtCO₂e",1,504,3,"Energy",500,99.2,100
"6709","United Kingdom",1913,"CO2","MtCO₂e",1,504,3,"Agriculture",0.4,0.1,100
"6710","United Kingdom",1913,"CO2","MtCO₂e",1,504,3,"Waste",0.86,0.2,100
"6711","United Kingdom",1913,"CO2","MtCO₂e",1,504,3,"Total excluding LULUCF",504,100,100
"6712","United Kingdom",1914,"CO2","MtCO₂e",1,488,3,"Energy",485,99.4,100
"6713","United Kingdom",1914,"CO2","MtCO₂e",1,488,3,"Industrial Processes and Product Use",1.95,0.4,100
"6714","United Kingdom",1914,"CO2","MtCO₂e",1,488,3,"Agriculture",0.39,0.1,100
"6715","United Kingdom",1914,"CO2","MtCO₂e",1,488,3,"Total excluding LULUCF",488,100,100
"6716","United Kingdom",1914,"CO2","MtCO₂e",1,488,3,"Waste",0.84,0.2,100
"6717","United Kingdom",1915,"CO2","MtCO₂e",1,495,2,"Total excluding LULUCF",495,100,100
"6718","United Kingdom",1915,"CO2","MtCO₂e",1,495,2,"Industrial Processes and Product Use",1.97,0.4,100
"6719","United Kingdom",1915,"CO2","MtCO₂e",1,495,2,"Energy",491,99.2,100
"6720","United Kingdom",1915,"CO2","MtCO₂e",1,495,2,"Waste",0.85,0.2,100
"6721","United Kingdom",1915,"CO2","MtCO₂e",1,495,2,"Agriculture",0.4,0.1,100
"6722","United Kingdom",1916,"CO2","MtCO₂e",1,512,2,"Industrial Processes and Product Use",1.99,0.4,100
"6723","United Kingdom",1916,"CO2","MtCO₂e",1,512,2,"Agriculture",0.41,0.1,100
"6724","United Kingdom",1916,"CO2","MtCO₂e",1,512,2,"Total excluding LULUCF",512,100,100
"6725","United Kingdom",1916,"CO2","MtCO₂e",1,512,2,"Waste",0.88,0.2,100
"6726","United Kingdom",1916,"CO2","MtCO₂e",1,512,2,"Energy",509,99.4,100
"6727","United Kingdom",1917,"CO2","MtCO₂e",1,506,3,"Total excluding LULUCF",506,100,100
"6728","United Kingdom",1917,"CO2","MtCO₂e",1,506,3,"Waste",0.87,0.2,100
"6729","United Kingdom",1917,"CO2","MtCO₂e",1,506,3,"Agriculture",0.41,0.1,100
"6730","United Kingdom",1917,"CO2","MtCO₂e",1,506,3,"Industrial Processes and Product Use",2.02,0.4,100
"6731","United Kingdom",1917,"CO2","MtCO₂e",1,506,3,"Energy",503,99.4,100
"6732","United Kingdom",1918,"CO2","MtCO₂e",1,472,3,"Total excluding LULUCF",472,100,100
"6733","United Kingdom",1918,"CO2","MtCO₂e",1,472,3,"Agriculture",0.38,0.1,100
"6734","United Kingdom",1918,"CO2","MtCO₂e",1,472,3,"Energy",469,99.4,100
"6735","United Kingdom",1918,"CO2","MtCO₂e",1,472,3,"Waste",0.81,0.2,100
"6736","United Kingdom",1918,"CO2","MtCO₂e",1,472,3,"Industrial Processes and Product Use",2.05,0.4,100
"6737","United Kingdom",1919,"CO2","MtCO₂e",1,461,2,"Waste",0.79,0.2,100
"6738","United Kingdom",1919,"CO2","MtCO₂e",1,461,2,"Total excluding LULUCF",461,100,100
"6739","United Kingdom",1919,"CO2","MtCO₂e",1,461,2,"Industrial Processes and Product Use",2.09,0.5,100
"6740","United Kingdom",1919,"CO2","MtCO₂e",1,461,2,"Agriculture",0.37,0.1,100
"6741","United Kingdom",1919,"CO2","MtCO₂e",1,461,2,"Energy",458,99.3,100
"6742","United Kingdom",1920,"CO2","MtCO₂e",1,476,2,"Industrial Processes and Product Use",2.13,0.4,100
"6743","United Kingdom",1920,"CO2","MtCO₂e",1,476,2,"Agriculture",0.38,0.1,100
"6744","United Kingdom",1920,"CO2","MtCO₂e",1,476,2,"Energy",473,99.4,100
"6745","United Kingdom",1920,"CO2","MtCO₂e",1,476,2,"Waste",0.82,0.2,100
"6746","United Kingdom",1920,"CO2","MtCO₂e",1,476,2,"Total excluding LULUCF",476,100,100
"6747","United Kingdom",1921,"CO2","MtCO₂e",1,324,3,"Industrial Processes and Product Use",2.19,0.7,100
"6748","United Kingdom",1921,"CO2","MtCO₂e",1,324,3,"Waste",0.55,0.2,100
"6749","United Kingdom",1921,"CO2","MtCO₂e",1,324,3,"Energy",321,99.1,100
"6750","United Kingdom",1921,"CO2","MtCO₂e",1,324,3,"Total excluding LULUCF",324,100,100
"6751","United Kingdom",1921,"CO2","MtCO₂e",1,324,3,"Agriculture",0.26,0.1,100
"6752","United Kingdom",1922,"CO2","MtCO₂e",1,433,3,"Agriculture",0.35,0.1,100
"6753","United Kingdom",1922,"CO2","MtCO₂e",1,433,3,"Industrial Processes and Product Use",2.28,0.5,100
"6754","United Kingdom",1922,"CO2","MtCO₂e",1,433,3,"Waste",0.74,0.2,100
"6755","United Kingdom",1922,"CO2","MtCO₂e",1,433,3,"Total excluding LULUCF",433,100,100
"6756","United Kingdom",1922,"CO2","MtCO₂e",1,433,3,"Energy",430,99.3,100
"6757","United Kingdom",1923,"CO2","MtCO₂e",1,460,2,"Industrial Processes and Product Use",2.41,0.5,100
"6758","United Kingdom",1923,"CO2","MtCO₂e",1,460,2,"Total excluding LULUCF",460,100,100
"6759","United Kingdom",1923,"CO2","MtCO₂e",1,460,2,"Energy",457,99.3,100
"6760","United Kingdom",1923,"CO2","MtCO₂e",1,460,2,"Waste",0.79,0.2,100
"6761","United Kingdom",1923,"CO2","MtCO₂e",1,460,2,"Agriculture",0.37,0.1,100
"6762","United Kingdom",1924,"CO2","MtCO₂e",1,482,2,"Total excluding LULUCF",482,100,100
"6763","United Kingdom",1924,"CO2","MtCO₂e",1,482,2,"Agriculture",0.39,0.1,100
"6764","United Kingdom",1924,"CO2","MtCO₂e",1,482,2,"Energy",478,99.2,100
"6765","United Kingdom",1924,"CO2","MtCO₂e",1,482,2,"Waste",0.83,0.2,100
"6766","United Kingdom",1924,"CO2","MtCO₂e",1,482,2,"Industrial Processes and Product Use",2.55,0.5,100
"6767","United Kingdom",1925,"CO2","MtCO₂e",1,455,3,"Total excluding LULUCF",455,100,100
"6768","United Kingdom",1925,"CO2","MtCO₂e",1,455,3,"Waste",0.78,0.2,100
"6769","United Kingdom",1925,"CO2","MtCO₂e",1,455,3,"Agriculture",0.36,0.1,100
"6770","United Kingdom",1925,"CO2","MtCO₂e",1,455,3,"Industrial Processes and Product Use",2.71,0.6,100
"6771","United Kingdom",1925,"CO2","MtCO₂e",1,455,3,"Energy",452,99.3,100
"6772","United Kingdom",1926,"CO2","MtCO₂e",1,251,3,"Waste",0.43,0.2,100
"6773","United Kingdom",1926,"CO2","MtCO₂e",1,251,3,"Energy",248,98.8,100
"6774","United Kingdom",1926,"CO2","MtCO₂e",1,251,3,"Industrial Processes and Product Use",2.87,1.1,100
"6775","United Kingdom",1926,"CO2","MtCO₂e",1,251,3,"Agriculture",0.2,0.1,100
"6776","United Kingdom",1926,"CO2","MtCO₂e",1,251,3,"Total excluding LULUCF",251,100,100
"6777","United Kingdom",1927,"CO2","MtCO₂e",1,473,3,"Industrial Processes and Product Use",3.05,0.6,100
"6778","United Kingdom",1927,"CO2","MtCO₂e",1,473,3,"Total excluding LULUCF",473,100,100
"6779","United Kingdom",1927,"CO2","MtCO₂e",1,473,3,"Waste",0.81,0.2,100
"6780","United Kingdom",1927,"CO2","MtCO₂e",1,473,3,"Energy",469,99.2,100
"6781","United Kingdom",1927,"CO2","MtCO₂e",1,473,3,"Agriculture",0.38,0.1,100
"6782","United Kingdom",1928,"CO2","MtCO₂e",1,445,3,"Waste",0.76,0.2,100
"6783","United Kingdom",1928,"CO2","MtCO₂e",1,445,3,"Agriculture",0.35,0.1,100
"6784","United Kingdom",1928,"CO2","MtCO₂e",1,445,3,"Industrial Processes and Product Use",6.12,1.4,100
"6785","United Kingdom",1928,"CO2","MtCO₂e",1,445,3,"Energy",437,98.2,100
"6786","United Kingdom",1928,"CO2","MtCO₂e",1,445,3,"Total excluding LULUCF",445,100,100
"6787","United Kingdom",1929,"CO2","MtCO₂e",1,468,3,"Agriculture",0.37,0.1,100
"6788","United Kingdom",1929,"CO2","MtCO₂e",1,468,3,"Total excluding LULUCF",468,100,100
"6789","United Kingdom",1929,"CO2","MtCO₂e",1,468,3,"Waste",0.8,0.2,100
"6790","United Kingdom",1929,"CO2","MtCO₂e",1,468,3,"Energy",460,98.3,100
"6791","United Kingdom",1929,"CO2","MtCO₂e",1,468,3,"Industrial Processes and Product Use",6.53,1.4,100
"6792","United Kingdom",1930,"CO2","MtCO₂e",1,449,3,"Waste",0.76,0.2,100
"6793","United Kingdom",1930,"CO2","MtCO₂e",1,449,3,"Industrial Processes and Product Use",6.9,1.5,100
"6794","United Kingdom",1930,"CO2","MtCO₂e",1,449,3,"Agriculture",0.36,0.1,100
"6795","United Kingdom",1930,"CO2","MtCO₂e",1,449,3,"Energy",441,98.2,100
"6796","United Kingdom",1930,"CO2","MtCO₂e",1,449,3,"Total excluding LULUCF",449,100,100
"6797","United Kingdom",1931,"CO2","MtCO₂e",1,420,2,"Industrial Processes and Product Use",7.61,1.8,100
"6798","United Kingdom",1931,"CO2","MtCO₂e",1,420,2,"Energy",411,97.9,100
"6799","United Kingdom",1931,"CO2","MtCO₂e",1,420,2,"Agriculture",0.33,0.1,100
"6800","United Kingdom",1931,"CO2","MtCO₂e",1,420,2,"Total excluding LULUCF",420,100,100
"6801","United Kingdom",1931,"CO2","MtCO₂e",1,420,2,"Waste",0.71,0.2,100
"6802","United Kingdom",1932,"CO2","MtCO₂e",1,403,2,"Industrial Processes and Product Use",6.65,1.7,100
"6803","United Kingdom",1932,"CO2","MtCO₂e",1,403,2,"Energy",396,98.3,100
"6804","United Kingdom",1932,"CO2","MtCO₂e",1,403,2,"Waste",0.68,0.2,100
"6805","United Kingdom",1932,"CO2","MtCO₂e",1,403,2,"Total excluding LULUCF",403,100,100
"6806","United Kingdom",1932,"CO2","MtCO₂e",1,403,2,"Agriculture",0.32,0.1,100
"6807","United Kingdom",1933,"CO2","MtCO₂e",1,400,2,"Waste",0.68,0.2,100
"6808","United Kingdom",1933,"CO2","MtCO₂e",1,400,2,"Total excluding LULUCF",400,100,100
"6809","United Kingdom",1933,"CO2","MtCO₂e",1,400,2,"Industrial Processes and Product Use",6.89,1.7,100
"6810","United Kingdom",1933,"CO2","MtCO₂e",1,400,2,"Agriculture",0.32,0.1,100
"6811","United Kingdom",1933,"CO2","MtCO₂e",1,400,2,"Energy",392,98,100
"6812","United Kingdom",1934,"CO2","MtCO₂e",1,432,2,"Total excluding LULUCF",432,100,100
"6813","United Kingdom",1934,"CO2","MtCO₂e",1,432,2,"Industrial Processes and Product Use",7.56,1.7,100
"6814","United Kingdom",1934,"CO2","MtCO₂e",1,432,2,"Waste",0.73,0.2,100
"6815","United Kingdom",1934,"CO2","MtCO₂e",1,432,2,"Energy",423,97.9,100
"6816","United Kingdom",1934,"CO2","MtCO₂e",1,432,2,"Agriculture",0.34,0.1,100
"6817","United Kingdom",1935,"CO2","MtCO₂e",1,438,3,"Total excluding LULUCF",438,100,100
"6818","United Kingdom",1935,"CO2","MtCO₂e",1,438,3,"Industrial Processes and Product Use",8.2,1.9,100
"6819","United Kingdom",1935,"CO2","MtCO₂e",1,438,3,"Waste",0.74,0.2,100
"6820","United Kingdom",1935,"CO2","MtCO₂e",1,438,3,"Energy",429,97.9,100
"6821","United Kingdom",1935,"CO2","MtCO₂e",1,438,3,"Agriculture",0.35,0.1,100
"6822","United Kingdom",1936,"CO2","MtCO₂e",1,463,3,"Industrial Processes and Product Use",8.77,1.9,100
"6823","United Kingdom",1936,"CO2","MtCO₂e",1,463,3,"Agriculture",0.36,0.1,100
"6824","United Kingdom",1936,"CO2","MtCO₂e",1,463,3,"Total excluding LULUCF",463,100,100
"6825","United Kingdom",1936,"CO2","MtCO₂e",1,463,3,"Energy",454,98.1,100
"6826","United Kingdom",1936,"CO2","MtCO₂e",1,463,3,"Waste",0.78,0.2,100
"6827","United Kingdom",1937,"CO2","MtCO₂e",1,478,3,"Waste",0.81,0.2,100
"6828","United Kingdom",1937,"CO2","MtCO₂e",1,478,3,"Industrial Processes and Product Use",9.3,1.9,100
"6829","United Kingdom",1937,"CO2","MtCO₂e",1,478,3,"Agriculture",0.38,0.1,100
"6830","United Kingdom",1937,"CO2","MtCO₂e",1,478,3,"Energy",468,97.9,100
"6831","United Kingdom",1937,"CO2","MtCO₂e",1,478,3,"Total excluding LULUCF",478,100,100
"6832","United Kingdom",1938,"CO2","MtCO₂e",1,460,3,"Agriculture",0.36,0.1,100
"6833","United Kingdom",1938,"CO2","MtCO₂e",1,460,3,"Waste",0.77,0.2,100
"6834","United Kingdom",1938,"CO2","MtCO₂e",1,460,3,"Total excluding LULUCF",460,100,100
"6835","United Kingdom",1938,"CO2","MtCO₂e",1,460,3,"Industrial Processes and Product Use",9.82,2.1,100
"6836","United Kingdom",1938,"CO2","MtCO₂e",1,460,3,"Energy",449,97.6,100
"6837","United Kingdom",1939,"CO2","MtCO₂e",1,467,3,"Agriculture",0.37,0.1,100
"6838","United Kingdom",1939,"CO2","MtCO₂e",1,467,3,"Energy",456,97.6,100
"6839","United Kingdom",1939,"CO2","MtCO₂e",1,467,3,"Waste",0.78,0.2,100
"6840","United Kingdom",1939,"CO2","MtCO₂e",1,467,3,"Total excluding LULUCF",467,100,100
"6841","United Kingdom",1939,"CO2","MtCO₂e",1,467,3,"Industrial Processes and Product Use",9.8,2.1,100
"6842","United Kingdom",1940,"CO2","MtCO₂e",1,490,3,"Energy",479,97.8,100
"6843","United Kingdom",1940,"CO2","MtCO₂e",1,490,3,"Industrial Processes and Product Use",9.78,2,100
"6844","United Kingdom",1940,"CO2","MtCO₂e",1,490,3,"Waste",0.82,0.2,100
"6845","United Kingdom",1940,"CO2","MtCO₂e",1,490,3,"Total excluding LULUCF",490,100,100
"6846","United Kingdom",1940,"CO2","MtCO₂e",1,490,3,"Agriculture",0.38,0.1,100
"6847","United Kingdom",1941,"CO2","MtCO₂e",1,481,3,"Energy",470,97.7,100
"6848","United Kingdom",1941,"CO2","MtCO₂e",1,481,3,"Industrial Processes and Product Use",9.75,2,100
"6849","United Kingdom",1941,"CO2","MtCO₂e",1,481,3,"Agriculture",0.38,0.1,100
"6850","United Kingdom",1941,"CO2","MtCO₂e",1,481,3,"Total excluding LULUCF",481,100,100
"6851","United Kingdom",1941,"CO2","MtCO₂e",1,481,3,"Waste",0.81,0.2,100
"6852","United Kingdom",1942,"CO2","MtCO₂e",1,481,3,"Waste",0.81,0.2,100
"6853","United Kingdom",1942,"CO2","MtCO₂e",1,481,3,"Energy",470,97.7,100
"6854","United Kingdom",1942,"CO2","MtCO₂e",1,481,3,"Industrial Processes and Product Use",9.93,2.1,100
"6855","United Kingdom",1942,"CO2","MtCO₂e",1,481,3,"Agriculture",0.38,0.1,100
"6856","United Kingdom",1942,"CO2","MtCO₂e",1,481,3,"Total excluding LULUCF",481,100,100
"6857","United Kingdom",1943,"CO2","MtCO₂e",1,467,3,"Energy",456,97.6,100
"6858","United Kingdom",1943,"CO2","MtCO₂e",1,467,3,"Waste",0.78,0.2,100
"6859","United Kingdom",1943,"CO2","MtCO₂e",1,467,3,"Industrial Processes and Product Use",9.82,2.1,100
"6860","United Kingdom",1943,"CO2","MtCO₂e",1,467,3,"Total excluding LULUCF",467,100,100
"6861","United Kingdom",1943,"CO2","MtCO₂e",1,467,3,"Agriculture",0.37,0.1,100
"6862","United Kingdom",1944,"CO2","MtCO₂e",1,454,3,"Waste",0.76,0.2,100
"6863","United Kingdom",1944,"CO2","MtCO₂e",1,454,3,"Agriculture",0.36,0.1,100
"6864","United Kingdom",1944,"CO2","MtCO₂e",1,454,3,"Energy",445,98,100
"6865","United Kingdom",1944,"CO2","MtCO₂e",1,454,3,"Industrial Processes and Product Use",8.28,1.8,100
"6866","United Kingdom",1944,"CO2","MtCO₂e",1,454,3,"Total excluding LULUCF",454,100,100
"6867","United Kingdom",1945,"CO2","MtCO₂e",1,430,2,"Industrial Processes and Product Use",8.03,1.9,100
"6868","United Kingdom",1945,"CO2","MtCO₂e",1,430,2,"Total excluding LULUCF",430,100,100
"6869","United Kingdom",1945,"CO2","MtCO₂e",1,430,2,"Agriculture",0.34,0.1,100
"6870","United Kingdom",1945,"CO2","MtCO₂e",1,430,2,"Waste",0.72,0.2,100
"6871","United Kingdom",1945,"CO2","MtCO₂e",1,430,2,"Energy",421,97.9,100
"6872","United Kingdom",1946,"CO2","MtCO₂e",1,449,2,"Industrial Processes and Product Use",9.81,2.2,100
"6873","United Kingdom",1946,"CO2","MtCO₂e",1,449,2,"Energy",438,97.6,100
"6874","United Kingdom",1946,"CO2","MtCO₂e",1,449,2,"Total excluding LULUCF",449,100,100
"6875","United Kingdom",1946,"CO2","MtCO₂e",1,449,2,"Waste",0.75,0.2,100
"6876","United Kingdom",1946,"CO2","MtCO₂e",1,449,2,"Agriculture",0.35,0.1,100
"6877","United Kingdom",1947,"CO2","MtCO₂e",1,475,2,"Agriculture",0.37,0.1,100
"6878","United Kingdom",1947,"CO2","MtCO₂e",1,475,2,"Industrial Processes and Product Use",10.2,2.1,100
"6879","United Kingdom",1947,"CO2","MtCO₂e",1,475,2,"Energy",464,97.7,100
"6880","United Kingdom",1947,"CO2","MtCO₂e",1,475,2,"Waste",0.79,0.2,100
"6881","United Kingdom",1947,"CO2","MtCO₂e",1,475,2,"Total excluding LULUCF",475,100,100
"6882","United Kingdom",1948,"CO2","MtCO₂e",1,490,2,"Agriculture",0.38,0.1,100
"6883","United Kingdom",1948,"CO2","MtCO₂e",1,490,2,"Energy",478,97.6,100
"6884","United Kingdom",1948,"CO2","MtCO₂e",1,490,2,"Industrial Processes and Product Use",11.3,2.3,100
"6885","United Kingdom",1948,"CO2","MtCO₂e",1,490,2,"Total excluding LULUCF",490,100,100
"6886","United Kingdom",1948,"CO2","MtCO₂e",1,490,2,"Waste",0.82,0.2,100
"6887","United Kingdom",1949,"CO2","MtCO₂e",1,501,2,"Energy",487,97.2,100
"6888","United Kingdom",1949,"CO2","MtCO₂e",1,501,2,"Agriculture",0.39,0.1,100
"6889","United Kingdom",1949,"CO2","MtCO₂e",1,501,2,"Industrial Processes and Product Use",12,2.4,100
"6890","United Kingdom",1949,"CO2","MtCO₂e",1,501,2,"Waste",0.83,0.2,100
"6891","United Kingdom",1949,"CO2","MtCO₂e",1,501,2,"Total excluding LULUCF",501,100,100
"6892","United Kingdom",1950,"CO2","MtCO₂e",1,517,3,"Total excluding LULUCF",517,100,100
"6893","United Kingdom",1950,"CO2","MtCO₂e",1,517,3,"Energy",503,97.3,100
"6894","United Kingdom",1950,"CO2","MtCO₂e",1,517,3,"Waste",0.86,0.2,100
"6895","United Kingdom",1950,"CO2","MtCO₂e",1,517,3,"Industrial Processes and Product Use",12.5,2.4,100
"6896","United Kingdom",1950,"CO2","MtCO₂e",1,517,3,"Agriculture",0.4,0.1,100
"6897","United Kingdom",1951,"CO2","MtCO₂e",1,563,3,"Total excluding LULUCF",563,100,100
"6898","United Kingdom",1951,"CO2","MtCO₂e",1,563,3,"Waste",0.94,0.2,100
"6899","United Kingdom",1951,"CO2","MtCO₂e",1,563,3,"Agriculture",0.44,0.1,100
"6900","United Kingdom",1951,"CO2","MtCO₂e",1,563,3,"Industrial Processes and Product Use",13,2.3,100
"6901","United Kingdom",1951,"CO2","MtCO₂e",1,563,3,"Energy",549,97.5,100
"6902","United Kingdom",1952,"CO2","MtCO₂e",1,548,3,"Agriculture",0.42,0.1,100
"6903","United Kingdom",1952,"CO2","MtCO₂e",1,548,3,"Total excluding LULUCF",548,100,100
"6904","United Kingdom",1952,"CO2","MtCO₂e",1,548,3,"Waste",0.91,0.2,100
"6905","United Kingdom",1952,"CO2","MtCO₂e",1,548,3,"Energy",533,97.3,100
"6906","United Kingdom",1952,"CO2","MtCO₂e",1,548,3,"Industrial Processes and Product Use",14,2.6,100
"6907","United Kingdom",1953,"CO2","MtCO₂e",1,562,3,"Waste",0.93,0.2,100
"6908","United Kingdom",1953,"CO2","MtCO₂e",1,562,3,"Agriculture",0.43,0.1,100
"6909","United Kingdom",1953,"CO2","MtCO₂e",1,562,3,"Energy",546,97.2,100
"6910","United Kingdom",1953,"CO2","MtCO₂e",1,562,3,"Total excluding LULUCF",562,100,100
"6911","United Kingdom",1953,"CO2","MtCO₂e",1,562,3,"Industrial Processes and Product Use",14.6,2.6,100
"6912","United Kingdom",1954,"CO2","MtCO₂e",1,578,3,"Industrial Processes and Product Use",15.6,2.7,100
"6913","United Kingdom",1954,"CO2","MtCO₂e",1,578,3,"Agriculture",0.44,0.1,100
"6914","United Kingdom",1954,"CO2","MtCO₂e",1,578,3,"Energy",561,97.1,100
"6915","United Kingdom",1954,"CO2","MtCO₂e",1,578,3,"Total excluding LULUCF",578,100,100
"6916","United Kingdom",1954,"CO2","MtCO₂e",1,578,3,"Waste",0.95,0.2,100
"6917","United Kingdom",1955,"CO2","MtCO₂e",1,605,4,"Agriculture",0.46,0.1,100
"6918","United Kingdom",1955,"CO2","MtCO₂e",1,605,4,"Energy",587,97,100
"6919","United Kingdom",1955,"CO2","MtCO₂e",1,605,4,"Industrial Processes and Product Use",16.6,2.7,100
"6920","United Kingdom",1955,"CO2","MtCO₂e",1,605,4,"Total excluding LULUCF",605,100,100
"6921","United Kingdom",1955,"CO2","MtCO₂e",1,605,4,"Waste",0.99,0.2,100
